TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
472.48,Debit,New York,Branch,55.0,Lansia,87.0,1.0,7128.82,2,1
67.15,Debit,Indianapolis,Online,59.0,Dewasa,14.0,1.0,9028.49,2,0
102.67,Debit,Albuquerque,Branch,79.0,Paruh Baya,119.0,1.0,4656.94,1,3
453.49,Debit,Seattle,Branch,66.0,Dewasa,147.0,1.0,6366.43,1,2
267.17,Debit,Seattle,ATM,26.0,Remaja,170.0,1.0,1382.62,3,2
111.26,Debit,Boston,ATM,66.0,Dewasa,43.0,1.0,14350.11,1,3
121.17000000000002,Debit,Phoenix,ATM,68.0,Dewasa,158.0,1.0,12990.77,1,1
213.28,Debit,Mesa,Branch,51.0,Paruh Baya,94.0,1.0,4835.91,2,1
187.88,Debit,Nashville,ATM,60.0,Lansia,180.0,1.0,2154.58,2,1
471.88,Credit,San Jose,Online,34.0,Dewasa,141.0,1.0,14833.34,0,2
83.79,Debit,Nashville,ATM,57.0,Lansia,47.0,1.0,5061.3,2,1
212.14,Debit,Austin,Branch,72.0,Paruh Baya,105.0,1.0,7225.06,1,3
99.16,Debit,San Francisco,Online,79.0,Paruh Baya,202.0,1.0,2607.58,1,2
839.33,Credit,Louisville,Branch,60.0,Dewasa,86.0,1.0,11538.97,2,0
4.24,Debit,San Diego,Online,38.0,Lansia,37.99999999999999,1.0,7822.729999999999,0,2
50.29,Credit,Raleigh,Online,58.0,Dewasa,64.0,1.0,7604.9,2,2
135.85,Debit,Fresno,Online,57.0,Paruh Baya,269.0,1.0,1480.39,2,0
368.53,Debit,Raleigh,Branch,68.0,Dewasa,34.0,1.0,13696.31,1,2
17.95,Credit,Sacramento,Branch,64.0,Dewasa,135.0,1.0,12344.9,2,2
127.8,Credit,Virginia Beach,Branch,31.0,Lansia,47.0,1.0,8630.99,3,2
16.73,Debit,Houston,Online,45.0,Lansia,48.0,1.0,2202.62,0,0
317.12,Debit,Fort Worth,Branch,44.0,Dewasa,80.0,1.0,14409.74,0,0
476.63,Debit,Charlotte,ATM,79.0,Paruh Baya,115.0,1.0,4894.25,1,3
156.58,Debit,Portland,Branch,24.0,Remaja,160.0,1.0,8981.61,3,1
55.12,Credit,Houston,Online,34.0,Lansia,261.0,1.0,3791.99,0,0
15.74,Debit,Denver,Branch,27.0,Remaja,37.99999999999999,1.0,690.16,3,3
353.68,Debit,Las Vegas,nan,70.0,Paruh Baya,145.0,1.0,6777.12,1,0
297.15,Debit,Phoenix,Online,76.0,Paruh Baya,178.0,1.0,5449.37,1,1
647.85,Debit,Omaha,Branch,36.0,Dewasa,121.0,1.0,13779.97,0,1
75.04,Debit,El Paso,ATM,49.0,Lansia,178.0,1.0,9648.6,0,0
273.92,Debit,Virginia Beach,Online,28.0,Remaja,35.0,1.0,1029.15,3,2
215.8,Credit,Jacksonville,Branch,51.0,Paruh Baya,66.0,1.0,3656.62,2,0
963.77,Debit,Louisville,ATM,41.0,Lansia,247.99999999999997,1.0,6710.51,0,0
420.6,Debit,Louisville,Branch,26.0,Remaja,55.0,1.0,1778.75,3,0
688.36,Credit,Memphis,Branch,23.0,Remaja,22.0,1.0,5191.13,3,1
285.18,Credit,Sacramento,Branch,55.0,Dewasa,150.0,1.0,14847.97,2,2
213.55,Debit,Boston,ATM,63.0,Dewasa,15.0,1.0,5238.37,2,3
463.11,Credit,Las Vegas,Branch,51.0,Dewasa,159.0,1.0,10238.82,2,0
150.03,Debit,Columbus,ATM,73.0,nan,176.0,1.0,7491.42,1,3
297.65646754281164,Debit,Fresno,Branch,51.0,Paruh Baya,131.0,1.0,2116.36,2,0
309.56,Debit,Charlotte,Online,58.0,Dewasa,147.0,1.0,972.04,2,3
377.08,Credit,Mesa,Branch,26.0,Remaja,71.0,1.0,6430.86,3,1
77.25,Debit,Virginia Beach,Branch,68.0,Dewasa,157.0,1.0,14077.97,1,2
146.92,Debit,Portland,ATM,64.0,Paruh Baya,272.0,1.0,3990.6,2,1
126.6,Debit,San Antonio,Branch,22.0,Remaja,146.0,1.0,961.6499999999999,3,2
101.34,Debit,Boston,ATM,24.0,Remaja,45.99999999999999,1.0,703.2599999999999,3,3
184.97,Debit,Denver,Branch,58.0,Dewasa,268.0,1.0,1156.67,2,3
451.15,Debit,Colorado Springs,ATM,46.0,Lansia,175.0,1.0,1356.47,0,3
516.47,Credit,Charlotte,ATM,25.0,Remaja,94.0,1.0,1305.06,3,3
880.04,Debit,Sacramento,ATM,25.0,Remaja,29.000000000000004,1.0,261.97,3,2
353.69,Debit,San Jose,Online,44.67844382691544,Lansia,163.0,1.0,9500.79,0,2
66.69,Credit,San Antonio,Branch,25.0,Remaja,140.0,1.0,1210.33,3,2
95.75,Debit,Los Angeles,Branch,31.0,Lansia,169.0,1.0,337.62,3,0
43.91,Debit,Albuquerque,Online,27.0,Remaja,86.0,1.0,5113.438123505977,3,3
98.03,Debit,El Paso,Branch,54.0,Lansia,165.0,1.0,6323.45,2,0
617.66,Debit,Boston,ATM,42.0,Lansia,128.0,1.0,7155.95,0,3
888.57,Debit,San Antonio,Online,62.0,Paruh Baya,102.0,1.0,7896.14,2,2
107.48,Debit,Omaha,Branch,22.0,Remaja,129.0,1.0,591.2299999999999,3,1
36.57,Debit,Omaha,ATM,62.0,Paruh Baya,69.00000000000001,1.0,2583.07,2,1
575.62,Debit,Oklahoma City,Online,43.0,Dewasa,129.0,1.0,234.40999999999997,0,1
84.89,Debit,San Jose,ATM,37.0,Lansia,70.0,1.0,4735.61,0,2
832.3,Credit,Austin,Branch,69.0,Paruh Baya,86.0,1.0,5113.438123505977,1,3
7.759999999999999,Credit,Las Vegas,Online,52.0,Paruh Baya,84.00000000000001,1.0,7393.11,2,0
109.3,Debit,Fort Worth,Branch,56.0,Dewasa,26.999999999999996,1.0,13510.11,2,0
230.08,Debit,Austin,Online,79.0,Paruh Baya,123.99999999999999,1.0,4466.1,1,3
361.92,Debit,Detroit,ATM,54.0,Paruh Baya,111.0,1.0,7474.31,2,0
71.29,Debit,Chicago,ATM,68.0,Paruh Baya,55.0,2.0,7225.63,1,3
122.44999999999999,Debit,New York,Branch,46.0,Dewasa,98.0,1.0,7255.49,0,1
642.53,Debit,Mesa,ATM,65.0,Dewasa,128.0,1.0,11417.91,1,1
62.86000000000001,Debit,Houston,Branch,25.0,Remaja,30.999999999999996,1.0,1040.43,3,0
175.21,Credit,Mesa,ATM,69.0,Dewasa,69.00000000000001,1.0,6039.04,1,1
168.0,Credit,Tucson,Branch,32.0,Lansia,11.0,1.0,3498.58,3,2
11.46,Debit,Chicago,Online,67.0,Paruh Baya,73.0,1.0,6628.75,1,3
382.07,Credit,Omaha,Branch,62.0,Dewasa,147.0,1.0,10156.09,2,1
65.32,Debit,Mesa,ATM,28.0,Remaja,53.99999999999999,1.0,9165.02,3,1
730.1,Credit,Chicago,Branch,77.0,Paruh Baya,93.0,1.0,6384.05,1,3
85.31,Debit,Kansas City,ATM,62.0,Paruh Baya,26.999999999999996,1.0,6095.65,2,0
726.61,Debit,Phoenix,ATM,18.0,Remaja,277.0,1.0,1008.76,4,1
130.4,Debit,Raleigh,Branch,45.0,Lansia,63.0,1.0,4381.24,0,2
68.1,Debit,Milwaukee,ATM,20.0,Remaja,47.0,1.0,1382.8,3,1
65.26,Debit,Sacramento,Branch,26.0,Remaja,72.0,1.0,7380.63,3,2
191.62,Debit,Jacksonville,Branch,63.0,Dewasa,51.00000000000001,1.0,1981.6700000000003,2,0
212.88,Debit,Fresno,Online,39.0,Dewasa,122.0,1.0,7036.72,0,0
88.38,Debit,Virginia Beach,ATM,30.0,Lansia,138.0,1.0,3707.82,3,2
48.77,nan,Austin,Online,42.0,Lansia,51.00000000000001,1.0,2040.1600000000003,0,3
289.1,Debit,Baltimore,ATM,27.0,Remaja,206.0,1.0,5113.438123505977,3,3
390.09,Debit,El Paso,Online,26.0,Lansia,49.0,1.0,2617.23,3,0
48.29,Debit,San Diego,Online,37.0,Lansia,242.0,1.0,8883.4,0,2
333.83,Debit,Fresno,ATM,63.0,Paruh Baya,135.0,1.0,1660.66,2,0
1074.29,Debit,Portland,Branch,67.0,Paruh Baya,79.0,1.0,2011.6,1,1
100.27,Debit,Miami,Online,79.0,Paruh Baya,51.00000000000001,1.0,4309.9,1,1
44.54,Debit,San Antonio,ATM,31.0,Lansia,164.0,1.0,362.4,3,2
1156.18,Credit,Phoenix,nan,52.0,Dewasa,40.0,1.0,836.69,2,1
82.17,Debit,Fort Worth,Branch,28.0,Remaja,21.000000000000004,1.0,1913.06,3,0
1045.45,Debit,Baltimore,Online,19.0,Remaja,150.0,1.0,563.46,3,3
447.42,Debit,Charlotte,Online,32.0,Lansia,65.0,1.0,6133.22,3,3
590.26,Credit,Austin,Branch,25.0,Remaja,48.0,1.0,1068.28,3,3
192.73,Debit,Milwaukee,Branch,71.0,Paruh Baya,157.0,1.0,2037.7499999999998,1,1
146.01,Debit,San Francisco,Online,26.0,Remaja,269.0,1.0,221.79,3,2
11.57,Credit,New York,Branch,56.0,Paruh Baya,64.0,1.0,2061.61,2,1
102.34,Debit,San Antonio,Online,51.0,Dewasa,78.0,1.0,5113.438123505977,2,2
7.820000000000001,Debit,Boston,ATM,36.0,Lansia,273.0,1.0,2240.49,0,3
79.43,Debit,Dallas,ATM,74.0,Paruh Baya,72.0,1.0,6579.37,1,3
386.97,Debit,Raleigh,Branch,58.0,Paruh Baya,137.0,1.0,1876.35,2,2
51.22,Debit,Fresno,Branch,23.0,Remaja,82.0,1.0,1664.59,3,0
256.05,Debit,Nashville,ATM,54.0,Paruh Baya,35.0,1.0,6910.18,2,1
7.79,Debit,Los Angeles,Branch,34.0,Dewasa,298.0,1.0,1319.85,0,0
233.71,Debit,Louisville,Branch,63.0,Dewasa,11.0,1.0,6095.5,2,0
176.37,Debit,Boston,Branch,55.0,Paruh Baya,126.0,1.0,2420.86,2,3
122.62999999999998,Debit,Milwaukee,Branch,21.0,Remaja,153.0,1.0,359.06,3,1
86.41,Debit,Fresno,ATM,75.0,Paruh Baya,125.0,1.0,3128.71,1,0
21.57,Debit,San Francisco,ATM,54.0,Paruh Baya,71.0,1.0,7587.48,2,2
82.67,Debit,Milwaukee,Branch,26.0,Remaja,45.99999999999999,1.0,290.59,3,1
451.35,Credit,Baltimore,Branch,47.0,Lansia,119.42293906810038,1.0,7707.959999999999,0,3
299.42,Credit,San Jose,Branch,63.0,Paruh Baya,53.00000000000001,1.0,4735.41,2,2
543.47,Debit,Los Angeles,ATM,18.0,Remaja,122.0,1.0,6165.03,4,0
346.76,Credit,San Jose,Branch,21.0,Remaja,116.00000000000001,1.0,1637.75,3,2
47.48,Debit,El Paso,Branch,24.0,Remaja,66.0,1.0,585.5199999999999,3,0
64.92,Debit,Atlanta,Branch,58.0,Lansia,236.0,1.0,5481.76,2,3
350.72,Credit,Fresno,ATM,28.0,Remaja,48.0,1.0,1982.8999999999999,3,0
3.8000000000000003,Debit,Charlotte,Online,65.0,Dewasa,174.0,1.0,5766.96,1,3
22.54,Debit,El Paso,Online,26.0,Lansia,42.00000000000001,1.0,7139.11,3,0
767.14,Credit,Mesa,Branch,62.0,Paruh Baya,37.99999999999999,1.0,4732.57,2,1
167.47,Debit,Sacramento,ATM,35.0,Lansia,103.0,1.0,2293.13,0,2
43.65,Credit,Charlotte,Branch,30.0,Lansia,212.0,1.0,2870.67,3,3
391.08,Debit,Fresno,Online,56.0,nan,105.0,1.0,6885.16,2,0
390.77,Debit,Portland,Online,44.0,Dewasa,34.0,1.0,5500.56,0,1
508.15999999999997,Debit,Mesa,ATM,39.0,Lansia,131.0,1.0,5609.44,0,1
36.76,nan,Philadelphia,Online,65.0,Paruh Baya,107.99999999999999,1.0,1228.93,1,1
332.33,Debit,Kansas City,ATM,27.0,Remaja,101.0,1.0,192.63,3,0
362.09,Debit,New York,Branch,32.0,Lansia,30.999999999999996,1.0,6590.28,3,1
42.58,Debit,San Jose,Online,30.0,Dewasa,80.0,1.0,13485.0,3,2
122.35,nan,Atlanta,Branch,53.0,Paruh Baya,188.0,1.0,6472.5,2,3
248.65999999999997,Debit,Chicago,Online,28.0,Lansia,113.0,1.0,2571.39,3,3
461.25,Credit,Sacramento,Online,54.0,Dewasa,171.0,1.0,676.0999999999999,2,2
61.77000000000001,Debit,Charlotte,Branch,56.0,Dewasa,49.0,1.0,12352.2,2,3
268.92,Debit,Chicago,Branch,29.0,Lansia,148.0,1.0,8765.38,3,3
219.02,Credit,San Diego,Online,54.0,Lansia,68.00000000000001,1.0,7375.73,2,2
125.14,Debit,Baltimore,Branch,20.0,Remaja,30.999999999999996,1.0,1845.18,3,3
47.6,Debit,Austin,Online,53.0,Lansia,115.0,1.0,1382.51,2,3
592.82,Debit,Memphis,Online,74.0,Paruh Baya,247.99999999999997,1.0,7508.98,1,1
372.5,Debit,Nashville,ATM,22.0,Remaja,211.0,1.0,3901.82,3,1
4.72,Debit,Fort Worth,Branch,32.0,Lansia,20.0,1.0,4792.01,3,0
144.93,Debit,Fresno,Branch,42.0,Lansia,74.0,1.0,6887.52,0,0
316.56,Debit,Denver,Online,28.0,Lansia,261.0,1.0,8643.51,3,3
9.18,Debit,San Francisco,Online,22.0,nan,140.0,1.0,887.3199999999999,3,2
421.25,Debit,Fort Worth,Online,25.0,Remaja,66.0,1.0,7174.69,3,0
185.71,Debit,Virginia Beach,Branch,48.0,Lansia,194.0,1.0,2679.91,0,2
26.27,Credit,Portland,Online,45.0,Lansia,177.0,1.0,8853.93,0,1
297.03,Debit,Austin,Online,61.0,Paruh Baya,151.0,1.0,1088.62,2,3
99.52,Debit,San Diego,ATM,52.0,Lansia,127.0,1.0,3798.0900000000006,2,2
881.1,Debit,Phoenix,Branch,28.0,nan,16.0,1.0,9951.68,3,1
139.69,Debit,Indianapolis,Online,52.0,Lansia,180.0,1.0,9567.94,2,0
42.72,Debit,Nashville,ATM,37.0,Lansia,143.0,1.0,5113.438123505977,0,1
112.72,Debit,Washington,Branch,31.0,Dewasa,17.0,1.0,9630.0,3,2
568.88,Debit,Nashville,Branch,19.0,Remaja,105.0,1.0,1307.86,3,1
189.03,Debit,Oklahoma City,ATM,28.0,Remaja,50.00000000000001,1.0,1916.46,3,1
199.8,Debit,Detroit,ATM,20.0,Remaja,163.0,1.0,5113.438123505977,3,0
189.08,Debit,Miami,Branch,68.0,Dewasa,238.0,1.0,10790.8,1,1
958.9,Debit,Memphis,Branch,31.0,Lansia,135.0,1.0,9977.49,3,1
409.59,nan,Albuquerque,Online,35.0,Dewasa,50.00000000000001,1.0,14563.02,0,3
349.34,Credit,Indianapolis,ATM,28.0,Remaja,119.42293906810038,1.0,614.1399999999999,3,0
283.15,Debit,Baltimore,Online,24.0,Remaja,180.0,1.0,603.79,3,3
151.82,Debit,Chicago,ATM,51.0,Paruh Baya,105.0,1.0,2197.12,2,3
438.59,Debit,San Jose,Online,37.0,Lansia,103.0,1.0,8994.39,0,2
590.57,Debit,Milwaukee,ATM,79.0,nan,93.0,1.0,3224.6,1,1
63.74,Debit,Chicago,Online,63.0,Paruh Baya,30.999999999999996,1.0,4336.4,2,3
77.02,Credit,Miami,Online,59.0,nan,132.0,1.0,800.8299999999999,2,1
501.15,Debit,Phoenix,Branch,47.0,Lansia,208.0,1.0,8821.84,0,1
917.81,Debit,Kansas City,ATM,64.0,Paruh Baya,75.0,2.0,3173.17,2,0
8.95,Debit,Oklahoma City,Online,76.0,Paruh Baya,102.0,1.0,3299.84,1,1
173.6,Debit,Austin,Online,21.0,Remaja,160.0,1.0,421.44,3,3
149.4,Debit,Chicago,ATM,53.0,Paruh Baya,123.0,1.0,1035.22,2,3
388.21,Credit,Columbus,Branch,53.0,Dewasa,237.0,1.0,9724.49,2,3
126.04,Credit,Charlotte,Branch,65.0,Paruh Baya,167.0,1.0,6041.69,1,3
52.04,Credit,Colorado Springs,Branch,50.0,Dewasa,30.999999999999996,1.0,8436.12,2,3
389.7,Credit,Austin,Branch,62.0,Dewasa,215.99999999999997,1.0,7125.15,2,3
161.1,Credit,Miami,ATM,19.0,Remaja,104.0,1.1216216216216217,239.11999999999998,3,1
309.77,Credit,San Antonio,Online,67.0,Paruh Baya,137.0,1.0,4378.14,1,2
838.57,Debit,Phoenix,ATM,41.0,Dewasa,273.0,1.0,5113.438123505977,0,1
202.55,Debit,Dallas,ATM,21.0,Remaja,34.0,2.0,701.7299999999999,3,3
724.18,Debit,Fort Worth,Branch,41.0,Dewasa,134.0,1.0,10922.78,0,0
124.98,Debit,Washington,ATM,24.0,Remaja,78.0,1.0,641.9999999999999,3,2
487.32,Debit,Kansas City,Branch,52.0,Dewasa,164.0,1.0,7707.959999999999,2,0
635.91,Credit,Jacksonville,Branch,46.0,Dewasa,78.0,1.0,13267.09,0,0
205.65,Debit,Houston,Branch,62.0,Paruh Baya,144.0,1.0,3582.16,2,0
39.41,Debit,Louisville,Branch,25.0,Remaja,132.0,1.0,921.91,3,0
254.00000000000003,Debit,Nashville,Branch,35.0,Dewasa,63.0,1.0,5788.53,0,1
436.8,Debit,Houston,Branch,36.0,Lansia,213.0,1.0,4515.43,0,0
224.73,Debit,Miami,Branch,76.0,Paruh Baya,63.0,1.0,7551.890000000001,1,1
752.69,Credit,Dallas,ATM,65.0,Dewasa,115.0,1.0,14489.69,1,3
78.5,Credit,San Jose,Branch,31.0,Dewasa,41.0,1.0,13991.5,3,2
50.0,Credit,Jacksonville,ATM,53.0,Dewasa,87.0,1.0,185.87,2,0
132.42,Debit,Denver,ATM,18.0,Remaja,164.0,1.0,726.3899999999999,4,3
11.67,Debit,Fort Worth,Branch,76.0,Paruh Baya,105.0,1.1216216216216217,7458.629999999999,1,0
83.16,Debit,Los Angeles,ATM,61.0,Paruh Baya,177.0,1.0,3065.87,2,0
149.02,Credit,Fort Worth,Branch,46.0,Lansia,176.0,1.0,9379.72,0,0
74.27,Credit,Memphis,Online,59.0,Dewasa,148.0,1.0,13696.61,2,1
876.57,Credit,Portland,ATM,62.0,Paruh Baya,118.0,1.0,3743.6300000000006,2,1
615.58,Debit,Jacksonville,ATM,42.0,Dewasa,133.0,1.0,14343.0,0,0
643.03,Credit,Jacksonville,Online,36.0,Lansia,52.00000000000001,1.0,2882.16,0,0
7.950000000000001,Debit,Phoenix,ATM,79.0,Paruh Baya,65.0,1.0,5631.2,1,1
270.92,Credit,Louisville,Branch,77.0,Paruh Baya,143.0,1.0,4574.43,1,0
499.47999999999996,Debit,Charlotte,ATM,24.0,Remaja,133.0,1.0,1242.62,3,3
841.5,Credit,Atlanta,Branch,25.0,Remaja,287.0,1.0,352.31,3,3
138.82,Debit,Fort Worth,Online,77.0,Paruh Baya,53.00000000000001,1.0,3100.22,1,0
231.46,Credit,Miami,Branch,60.0,Lansia,83.0,1.0,4707.24,2,1
292.08,Debit,Columbus,ATM,72.0,Paruh Baya,32.0,1.0,7950.48,1,3
63.98,Debit,Baltimore,Online,54.0,Dewasa,258.0,1.0,7954.12,2,3
235.21,Debit,Boston,Branch,67.0,Dewasa,74.0,1.0,5946.61,1,3
201.73,Debit,Baltimore,Online,57.0,Lansia,78.0,1.0,6650.71,2,3
161.31,Debit,Nashville,ATM,28.0,Remaja,13.0,1.0,1268.67,3,1
18.41,Debit,Atlanta,Branch,53.0,Dewasa,168.00000000000003,1.0,8287.54,2,3
471.75,Credit,San Jose,Branch,34.0,Dewasa,41.0,1.0,12948.5,0,2
290.02,Debit,Milwaukee,Branch,55.0,Lansia,246.0,1.0,4746.71,2,1
48.05,Debit,New York,Branch,27.0,Lansia,37.99999999999999,1.0,5334.97,3,1
359.42,Debit,Baltimore,Branch,55.0,Dewasa,30.0,1.0,1765.45,2,3
32.91,Debit,Fort Worth,Online,19.0,Remaja,255.0,1.0,427.3,3,0
3.8000000000000003,nan,Denver,Branch,67.0,Paruh Baya,140.0,1.0,6285.39,1,3
31.81,Debit,Fort Worth,Online,51.0,Paruh Baya,149.0,1.0,1406.6,2,0
220.2,Debit,Boston,Online,28.0,Remaja,102.0,1.0,1075.15,3,3
476.03,Credit,Houston,Branch,77.0,Paruh Baya,99.0,1.0,5958.34,1,0
141.91,Debit,Miami,Branch,23.0,Remaja,49.0,1.0,791.9699999999999,3,1
95.83,Debit,Washington,Online,27.0,Remaja,91.0,1.0,1726.4,3,2
51.15,Credit,Los Angeles,Branch,46.0,Lansia,199.0,1.0,8992.25,0,0
50.75,Debit,Boston,ATM,62.0,Dewasa,185.0,1.0,8271.47,2,3
185.07,Debit,Colorado Springs,Branch,22.0,Remaja,159.0,1.0,636.42,3,3
293.54,Debit,Sacramento,Online,40.0,Lansia,45.0,1.0,2290.1,0,2
23.38,Debit,Memphis,Branch,32.0,Lansia,119.42293906810038,1.0,9968.49,3,1
285.26,Debit,Atlanta,ATM,28.0,Remaja,93.0,1.0,167.72,3,3
129.48,Debit,Seattle,ATM,31.0,Lansia,179.0,1.0,7581.7,3,2
743.03,Debit,New York,ATM,50.0,Lansia,174.0,1.0,4111.38,2,1
297.86,Credit,Milwaukee,ATM,28.0,Remaja,96.0,1.0,1680.14,3,1
231.92,Debit,Indianapolis,ATM,66.0,Dewasa,12.0,1.0,5715.08,1,0
295.82,Credit,Chicago,Branch,47.0,Lansia,45.99999999999999,1.0,5897.73,0,3
302.86,nan,Los Angeles,Online,55.0,Dewasa,275.0,1.0,5239.24,2,0
81.08,Debit,Omaha,ATM,58.0,Lansia,56.0,1.0,7788.910000000001,2,1
775.6,Credit,Mesa,Branch,79.0,Paruh Baya,158.0,1.0,3898.6400000000003,1,1
178.43,Debit,Baltimore,Branch,26.0,Remaja,136.0,1.1216216216216217,1214.93,3,3
211.91,Debit,Indianapolis,Online,20.0,Remaja,181.0,1.0,927.4699999999999,3,0
17.21,Debit,Omaha,Online,23.0,Remaja,219.0,1.0,914.16,3,1
124.22,Debit,Charlotte,ATM,23.0,Remaja,172.0,1.0,9695.04,3,3
38.37,Debit,San Antonio,ATM,63.0,Dewasa,135.0,1.0,8647.04,2,2
269.79,Debit,San Jose,ATM,52.0,Lansia,17.0,1.0,1292.1,2,2
605.42,Debit,Mesa,ATM,21.0,Remaja,33.0,1.0,392.34,3,1
297.65646754281164,Debit,Austin,ATM,60.0,Lansia,40.0,1.0,9877.17,2,3
29.19,Credit,Nashville,Branch,58.0,Dewasa,41.0,1.0,12059.85,2,1
701.7,Credit,Seattle,Online,61.0,Paruh Baya,64.0,1.0,6643.24,2,2
862.34,Debit,Kansas City,Branch,57.0,Dewasa,72.0,1.0,9903.48,2,0
410.97,Debit,Los Angeles,nan,22.0,Remaja,45.0,1.0,151.42,3,0
36.97,Debit,Virginia Beach,Branch,41.0,Lansia,79.0,1.0,2850.92,0,2
137.59,Debit,Nashville,ATM,30.0,Dewasa,95.0,1.0,10679.67,3,1
168.11,Credit,New York,Online,51.0,Dewasa,12.0,1.0,10652.13,2,1
430.98,Debit,Baltimore,Branch,24.0,Remaja,93.0,1.0,569.25,3,3
13.87,Debit,Phoenix,Branch,24.0,Remaja,20.0,1.0,954.83,3,1
642.68,Debit,Jacksonville,ATM,76.0,Paruh Baya,66.0,1.1216216216216217,1831.2,1,0
175.07,Debit,Las Vegas,Online,28.0,Lansia,169.0,2.0,9274.64,3,0
302.82,Debit,Jacksonville,ATM,36.0,Lansia,175.0,1.0,9384.54,0,0
406.81,Debit,New York,Online,66.0,Paruh Baya,84.00000000000001,1.0,1968.3600000000001,1,1
256.3,Debit,New York,Online,53.0,Paruh Baya,172.0,1.0,4203.05,2,1
80.96,Credit,Jacksonville,Online,19.0,Remaja,97.0,1.0,959.9399999999999,3,0
95.78,Debit,Atlanta,Online,22.0,Remaja,26.999999999999996,1.0,271.64,3,3
379.54,Credit,Indianapolis,Branch,41.0,Dewasa,118.0,1.0,12571.76,0,0
903.19,Debit,El Paso,Online,22.0,Remaja,65.0,1.0,8627.08,3,0
847.45,Debit,Jacksonville,Branch,28.0,Remaja,175.0,1.0,422.32,3,0
295.18,Credit,Dallas,Branch,66.0,Dewasa,30.999999999999996,1.0,12961.53,1,3
18.46,Debit,Charlotte,Branch,68.0,Paruh Baya,213.0,1.0,6381.6,1,3
603.23,Debit,Detroit,Branch,28.0,Remaja,48.0,1.0,117.98000000000002,3,0
54.5,Credit,Philadelphia,Branch,57.0,Paruh Baya,147.0,1.0,1715.22,2,1
414.77,Debit,San Francisco,Online,29.0,Dewasa,274.0,1.0,5599.81,3,2
886.19,Debit,Colorado Springs,Branch,61.0,Paruh Baya,69.00000000000001,1.0,7904.240000000001,2,3
440.03,Debit,San Jose,Online,49.0,Lansia,88.0,1.0,1490.44,0,2
297.65646754281164,Debit,Nashville,ATM,56.0,Paruh Baya,285.0,1.0,1532.72,2,1
76.39,Debit,Denver,Branch,18.0,Remaja,219.0,1.0,5976.0,4,3
595.91,Credit,San Antonio,ATM,19.0,Remaja,162.0,1.0,1673.76,3,2
6.03,Debit,Chicago,Branch,76.0,Paruh Baya,70.0,1.0,3290.72,1,3
249.34,Debit,Charlotte,ATM,26.0,Lansia,197.0,1.0,3030.97,3,3
421.52,Debit,San Jose,Branch,20.0,Remaja,67.0,1.0,369.86,3,2
189.77,Debit,Raleigh,Branch,58.0,Lansia,24.0,1.0,6570.36,2,2
73.19,Debit,Atlanta,Branch,76.0,Paruh Baya,213.0,1.0,2264.98,1,3
188.13,Credit,Jacksonville,Online,75.0,Paruh Baya,198.0,1.0,5029.87,1,0
30.52,Debit,Jacksonville,Branch,62.0,Dewasa,122.0,1.0,12327.74,2,0
1159.39,Debit,Oklahoma City,Online,41.0,Dewasa,150.0,1.0,6499.53,0,1
170.24,Debit,San Francisco,Branch,62.0,Paruh Baya,133.0,1.0,5172.99,2,2
56.62,Debit,Austin,Branch,54.0,Dewasa,121.0,1.0,8981.1,2,3
53.14,Debit,Las Vegas,ATM,34.0,Dewasa,70.0,1.0,7914.999999999999,0,0
587.23,Debit,Omaha,Online,27.0,Remaja,144.0,1.0,500.84,3,1
297.65646754281164,Debit,Phoenix,Branch,43.0,Dewasa,75.0,1.0,13784.4,0,1
21.27,Credit,Indianapolis,Online,62.0,Paruh Baya,114.0,1.0,7392.79,2,0
76.02,Credit,Albuquerque,Online,34.0,Dewasa,189.0,1.0,14765.41,0,3
155.51,Debit,Raleigh,ATM,68.0,Dewasa,15.0,1.0,5360.19,1,2
135.15,Debit,Colorado Springs,Online,72.0,Paruh Baya,50.00000000000001,1.0,5878.14,1,3
39.48,Debit,Omaha,ATM,56.0,Paruh Baya,37.99999999999999,1.0,5889.51,2,1
451.68,Debit,Houston,Online,33.0,Lansia,15.0,1.0,4381.54,3,0
19.11,Credit,Colorado Springs,Online,44.67844382691544,Lansia,160.0,1.0,8478.46,0,3
355.0,Credit,Fort Worth,Online,26.0,Remaja,33.0,1.0,185.47,3,0
427.69,Debit,Raleigh,ATM,43.0,Lansia,236.0,1.0,2443.54,0,2
254.86,Debit,Boston,Branch,23.0,Remaja,102.0,1.0,699.8999999999999,3,3
19.48,Debit,Dallas,ATM,27.0,Lansia,114.0,1.0,4739.59,3,3
190.17,Debit,Baltimore,ATM,49.0,Dewasa,265.0,1.0,12893.85,0,3
91.38,Debit,Jacksonville,ATM,44.67844382691544,Paruh Baya,179.0,1.0,2402.58,0,0
206.63,Credit,Oklahoma City,Online,59.0,Paruh Baya,128.0,1.0,7626.53,2,1
93.22,Debit,Charlotte,Online,52.0,Paruh Baya,52.00000000000001,1.0,1014.6300000000001,2,3
547.98,Debit,Oklahoma City,ATM,28.0,Remaja,171.0,1.0,1358.54,3,1
641.06,Debit,Colorado Springs,ATM,23.0,Remaja,25.000000000000004,1.0,1602.13,3,3
